,statistic,date,fertiliser_type,unit,value,month_year,month,year
269,Fertiliser Price,1980-12-01,Compound 0-7-30,Euro per Tonne,146.0,1980-12,12,1980
270,Fertiliser Price,1980-12-01,Compound 7-6-17,Euro per Tonne,179.0,1980-12,12,1980
271,Fertiliser Price,1980-12-01,Compound 10-10-20,Euro per Tonne,187.0,1980-12,12,1980
272,Fertiliser Price,1980-12-01,Compound 14-7-14,Euro per Tonne,176.0,1980-12,12,1980
273,Fertiliser Price,1980-12-01,Compound 18-6-12,Euro per Tonne,177.0,1980-12,12,1980
274,Fertiliser Price,1980-12-01,Compound 24-2.5-10,Euro per Tonne,169.0,1980-12,12,1980
275,Fertiliser Price,1980-12-01,Compound 27-2.5-5,Euro per Tonne,165.0,1980-12,12,1980
276,Fertiliser Price,1980-12-01,Sulphate of Potash (42% K),Euro per Tonne,,1980-12,12,1980
277,Fertiliser Price,1980-12-01,Compound 8-5-18,Euro per Tonne,,1980-12,12,1980
278,Fertiliser Price,1980-12-01,Compound 20-4-10,Euro per Tonne,,1980-12,12,1980
279,Fertiliser Price,1980-12-01,Sulphate of Ammonia (21%),Euro per Tonne,,1980-12,12,1980
280,Fertiliser Price,1980-12-01,Ammonium Sulphate Nitrate (26%),Euro per Tonne,,1980-12,12,1980
281,Fertiliser Price,1980-12-01,Compound 10-5-25,Euro per Tonne,,1980-12,12,1980
282,Fertiliser Price,1980-12-01,Compound 13-6-20,Euro per Tonne,,1980-12,12,1980
283,Fertiliser Price,1980-12-01,Compound 15-3-20,Euro per Tonne,,1980-12,12,1980
284,Fertiliser Price,1980-12-01,Compound 24-2.2-10,Euro per Tonne,,1980-12,12,1980
285,Fertiliser Price,1980-12-01,Compound 24-2.2-4.5,Euro per Tonne,,1980-12,12,1980
286,Fertiliser Price,1980-12-01,Compound 19-0-15,Euro per Tonne,,1980-12,12,1980
287,Fertiliser Price,1980-12-01,Compound 25-4-0,Euro per Tonne,,1980-12,12,1980
288,Fertiliser Price,1981-01-01,Calcium Ammonium Nitrate (27.5% N),Euro per Tonne,127.0,1981-01,1,1981
289,Fertiliser Price,1981-01-01,Urea (46% N),Euro per Tonne,169.0,1981-01,1,1981
290,Fertiliser Price,1981-01-01,Granular Superphosphate (16% P),Euro per Tonne,197.0,1981-01,1,1981
291,Fertiliser Price,1981-01-01,Muriate of Potash (50% K),Euro per Tonne,127.0,1981-01,1,1981
292,Fertiliser Price,1981-01-01,Compound 0-10-20,Euro per Tonne,150.0,1981-01,1,1981
293,Fertiliser Price,1981-01-01,Compound 0-7-30,Euro per Tonne,147.0,1981-01,1,1981
294,Fertiliser Price,1981-01-01,Compound 7-6-17,Euro per Tonne,180.0,1981-01,1,1981
295,Fertiliser Price,1981-01-01,Compound 10-10-20,Euro per Tonne,189.0,1981-01,1,1981
296,Fertiliser Price,1981-01-01,Compound 14-7-14,Euro per Tonne,178.0,1981-01,1,1981
297,Fertiliser Price,1981-01-01,Compound 18-6-12,Euro per Tonne,179.0,1981-01,1,1981
298,Fertiliser Price,1981-01-01,Compound 24-2.5-10,Euro per Tonne,171.0,1981-01,1,1981
299,Fertiliser Price,1981-01-01,Compound 27-2.5-5,Euro per Tonne,168.0,1981-01,1,1981
300,Fertiliser Price,1981-01-01,Sulphate of Potash (42% K),Euro per Tonne,,1981-01,1,1981
301,Fertiliser Price,1981-01-01,Compound 8-5-18,Euro per Tonne,,1981-01,1,1981
302,Fertiliser Price,1981-01-01,Compound 20-4-10,Euro per Tonne,,1981-01,1,1981
303,Fertiliser Price,1981-01-01,Sulphate of Ammonia (21%),Euro per Tonne,,1981-01,1,1981
304,Fertiliser Price,1981-01-01,Ammonium Sulphate Nitrate (26%),Euro per Tonne,,1981-01,1,1981
305,Fertiliser Price,1981-01-01,Compound 10-5-25,Euro per Tonne,,1981-01,1,1981
306,Fertiliser Price,1981-01-01,Compound 13-6-20,Euro per Tonne,,1981-01,1,1981
307,Fertiliser Price,1981-01-01,Compound 15-3-20,Euro per Tonne,,1981-01,1,1981
308,Fertiliser Price,1981-01-01,Compound 24-2.2-10,Euro per Tonne,,1981-01,1,1981
309,Fertiliser Price,1981-01-01,Compound 24-2.2-4.5,Euro per Tonne,,1981-01,1,1981
310,Fertiliser Price,1981-01-01,Compound 19-0-15,Euro per Tonne,,1981-01,1,1981
311,Fertiliser Price,1981-01-01,Compound 25-4-0,Euro per Tonne,,1981-01,1,1981
312,Fertiliser Price,1981-02-01,Calcium Ammonium Nitrate (27.5% N),Euro per Tonne,134.0,1981-02,2,1981
313,Fertiliser Price,1981-02-01,Urea (46% N),Euro per Tonne,175.0,1981-02,2,1981
314,Fertiliser Price,1981-02-01,Granular Superphosphate (16% P),Euro per Tonne,197.0,1981-02,2,1981
315,Fertiliser Price,1981-02-01,Muriate of Potash (50% K),Euro per Tonne,132.0,1981-02,2,1981
316,Fertiliser Price,1981-02-01,Compound 0-10-20,Euro per Tonne,152.0,1981-02,2,1981
317,Fertiliser Price,1981-02-01,Compound 0-7-30,Euro per Tonne,150.0,1981-02,2,1981
318,Fertiliser Price,1981-02-01,Compound 7-6-17,Euro per Tonne,187.0,1981-02,2,1981
319,Fertiliser Price,1981-02-01,Compound 10-10-20,Euro per Tonne,191.0,1981-02,2,1981
320,Fertiliser Price,1981-02-01,Compound 14-7-14,Euro per Tonne,180.0,1981-02,2,1981
321,Fertiliser Price,1981-02-01,Compound 18-6-12,Euro per Tonne,181.0,1981-02,2,1981
322,Fertiliser Price,1981-02-01,Compound 24-2.5-10,Euro per Tonne,174.0,1981-02,2,1981
323,Fertiliser Price,1981-02-01,Compound 27-2.5-5,Euro per Tonne,171.0,1981-02,2,1981
324,Fertiliser Price,1981-02-01,Sulphate of Potash (42% K),Euro per Tonne,,1981-02,2,1981
325,Fertiliser Price,1981-02-01,Compound 8-5-18,Euro per Tonne,,1981-02,2,1981
326,Fertiliser Price,1981-02-01,Compound 20-4-10,Euro per Tonne,,1981-02,2,1981
327,Fertiliser Price,1981-02-01,Sulphate of Ammonia (21%),Euro per Tonne,,1981-02,2,1981
328,Fertiliser Price,1981-02-01,Ammonium Sulphate Nitrate (26%),Euro per Tonne,,1981-02,2,1981
329,Fertiliser Price,1981-02-01,Compound 10-5-25,Euro per Tonne,,1981-02,2,1981
330,Fertiliser Price,1981-02-01,Compound 13-6-20,Euro per Tonne,,1981-02,2,1981
331,Fertiliser Price,1981-02-01,Compound 15-3-20,Euro per Tonne,,1981-02,2,1981
332,Fertiliser Price,1981-02-01,Compound 24-2.2-10,Euro per Tonne,,1981-02,2,1981
333,Fertiliser Price,1981-02-01,Compound 24-2.2-4.5,Euro per Tonne,,1981-02,2,1981
334,Fertiliser Price,1981-02-01,Compound 19-0-15,Euro per Tonne,,1981-02,2,1981
335,Fertiliser Price,1981-02-01,Compound 25-4-0,Euro per Tonne,,1981-02,2,1981
336,Fertiliser Price,1981-03-01,Calcium Ammonium Nitrate (27.5% N),Euro per Tonne,140.0,1981-03,3,1981
337,Fertiliser Price,1981-03-01,Urea (46% N),Euro per Tonne,181.0,1981-03,3,1981
338,Fertiliser Price,1981-03-01,Granular Superphosphate (16% P),Euro per Tonne,199.0,1981-03,3,1981
339,Fertiliser Price,1981-03-01,Muriate of Potash (50% K),Euro per Tonne,134.0,1981-03,3,1981
340,Fertiliser Price,1981-03-01,Compound 0-10-20,Euro per Tonne,157.0,1981-03,3,1981
341,Fertiliser Price,1981-03-01,Compound 0-7-30,Euro per Tonne,155.0,1981-03,3,1981
342,Fertiliser Price,1981-03-01,Compound 7-6-17,Euro per Tonne,188.0,1981-03,3,1981
343,Fertiliser Price,1981-03-01,Compound 10-10-20,Euro per Tonne,195.0,1981-03,3,1981
344,Fertiliser Price,1981-03-01,Compound 14-7-14,Euro per Tonne,183.0,1981-03,3,1981
345,Fertiliser Price,1981-03-01,Compound 18-6-12,Euro per Tonne,184.0,1981-03,3,1981
346,Fertiliser Price,1981-03-01,Compound 24-2.5-10,Euro per Tonne,179.0,1981-03,3,1981
347,Fertiliser Price,1981-03-01,Compound 27-2.5-5,Euro per Tonne,176.0,1981-03,3,1981
348,Fertiliser Price,1981-03-01,Sulphate of Potash (42% K),Euro per Tonne,,1981-03,3,1981
349,Fertiliser Price,1981-03-01,Compound 8-5-18,Euro per Tonne,,1981-03,3,1981
350,Fertiliser Price,1981-03-01,Compound 20-4-10,Euro per Tonne,,1981-03,3,1981
351,Fertiliser Price,1981-03-01,Sulphate of Ammonia (21%),Euro per Tonne,,1981-03,3,1981
352,Fertiliser Price,1981-03-01,Ammonium Sulphate Nitrate (26%),Euro per Tonne,,1981-03,3,1981
353,Fertiliser Price,1981-03-01,Compound 10-5-25,Euro per Tonne,,1981-03,3,1981
354,Fertiliser Price,1981-03-01,Compound 13-6-20,Euro per Tonne,,1981-03,3,1981
355,Fertiliser Price,1981-03-01,Compound 15-3-20,Euro per Tonne,,1981-03,3,1981
356,Fertiliser Price,1981-03-01,Compound 24-2.2-10,Euro per Tonne,,1981-03,3,1981
357,Fertiliser Price,1981-03-01,Compound 24-2.2-4.5,Euro per Tonne,,1981-03,3,1981
358,Fertiliser Price,1981-03-01,Compound 19-0-15,Euro per Tonne,,1981-03,3,1981
359,Fertiliser Price,1981-03-01,Compound 25-4-0,Euro per Tonne,,1981-03,3,1981
360,Fertiliser Price,1981-04-01,Calcium Ammonium Nitrate (27.5% N),Euro per Tonne,143.0,1981-04,4,1981
361,Fertiliser Price,1981-04-01,Urea (46% N),Euro per Tonne,185.0,1981-04,4,1981
362,Fertiliser Price,1981-04-01,Granular Superphosphate (16% P),Euro per Tonne,203.0,1981-04,4,1981
363,Fertiliser Price,1981-04-01,Muriate of Potash (50% K),Euro per Tonne,136.0,1981-04,4,1981
364,Fertiliser Price,1981-04-01,Compound 0-10-20,Euro per Tonne,160.0,1981-04,4,1981
365,Fertiliser Price,1981-04-01,Compound 0-7-30,Euro per Tonne,158.0,1981-04,4,1981
366,Fertiliser Price,1981-04-01,Compound 7-6-17,Euro per Tonne,193.0,1981-04,4,1981
367,Fertiliser Price,1981-04-01,Compound 10-10-20,Euro per Tonne,199.0,1981-04,4,1981
368,Fertiliser Price,1981-04-01,Compound 14-7-14,Euro per Tonne,189.0,1981-04,4,1981
369,Fertiliser Price,1981-04-01,Compound 18-6-12,Euro per Tonne,188.0,1981-04,4,1981
370,Fertiliser Price,1981-04-01,Compound 24-2.5-10,Euro per Tonne,181.0,1981-04,4,1981
371,Fertiliser Price,1981-04-01,Compound 27-2.5-5,Euro per Tonne,178.0,1981-04,4,1981
372,Fertiliser Price,1981-04-01,Sulphate of Potash (42% K),Euro per Tonne,,1981-04,4,1981
373,Fertiliser Price,1981-04-01,Compound 8-5-18,Euro per Tonne,,1981-04,4,1981
374,Fertiliser Price,1981-04-01,Compound 20-4-10,Euro per Tonne,,1981-04,4,1981
375,Fertiliser Price,1981-04-01,Sulphate of Ammonia (21%),Euro per Tonne,,1981-04,4,1981
376,Fertiliser Price,1981-04-01,Ammonium Sulphate Nitrate (26%),Euro per Tonne,,1981-04,4,1981
377,Fertiliser Price,1981-04-01,Compound 10-5-25,Euro per Tonne,,1981-04,4,1981
378,Fertiliser Price,1981-04-01,Compound 13-6-20,Euro per Tonne,,1981-04,4,1981
379,Fertiliser Price,1981-04-01,Compound 15-3-20,Euro per Tonne,,1981-04,4,1981
380,Fertiliser Price,1981-04-01,Compound 24-2.2-10,Euro per Tonne,,1981-04,4,1981
381,Fertiliser Price,1981-04-01,Compound 24-2.2-4.5,Euro per Tonne,,1981-04,4,1981
382,Fertiliser Price,1981-04-01,Compound 19-0-15,Euro per Tonne,,1981-04,4,1981
383,Fertiliser Price,1981-04-01,Compound 25-4-0,Euro per Tonne,,1981-04,4,1981
384,Fertiliser Price,1981-05-01,Calcium Ammonium Nitrate (27.5% N),Euro per Tonne,145.0,1981-05,5,1981
385,Fertiliser Price,1981-05-01,Urea (46% N),Euro per Tonne,186.0,1981-05,5,1981
386,Fertiliser Price,1981-05-01,Granular Superphosphate (16% P),Euro per Tonne,204.0,1981-05,5,1981
387,Fertiliser Price,1981-05-01,Muriate of Potash (50% K),Euro per Tonne,136.0,1981-05,5,1981
388,Fertiliser Price,1981-05-01,Compound 0-10-20,Euro per Tonne,161.0,1981-05,5,1981
389,Fertiliser Price,1981-05-01,Compound 0-7-30,Euro per Tonne,159.0,1981-05,5,1981
390,Fertiliser Price,1981-05-01,Compound 7-6-17,Euro per Tonne,193.0,1981-05,5,1981
391,Fertiliser Price,1981-05-01,Compound 10-10-20,Euro per Tonne,201.0,1981-05,5,1981
392,Fertiliser Price,1981-05-01,Compound 14-7-14,Euro per Tonne,190.0,1981-05,5,1981
393,Fertiliser Price,1981-05-01,Compound 18-6-12,Euro per Tonne,189.0,1981-05,5,1981
394,Fertiliser Price,1981-05-01,Compound 24-2.5-10,Euro per Tonne,183.0,1981-05,5,1981
395,Fertiliser Price,1981-05-01,Compound 27-2.5-5,Euro per Tonne,180.0,1981-05,5,1981
396,Fertiliser Price,1981-05-01,Sulphate of Potash (42% K),Euro per Tonne,,1981-05,5,1981
397,Fertiliser Price,1981-05-01,Compound 8-5-18,Euro per Tonne,,1981-05,5,1981
398,Fertiliser Price,1981-05-01,Compound 20-4-10,Euro per Tonne,,1981-05,5,1981
399,Fertiliser Price,1981-05-01,Sulphate of Ammonia (21%),Euro per Tonne,,1981-05,5,1981
400,Fertiliser Price,1981-05-01,Ammonium Sulphate Nitrate (26%),Euro per Tonne,,1981-05,5,1981
401,Fertiliser Price,1981-05-01,Compound 10-5-25,Euro per Tonne,,1981-05,5,1981
402,Fertiliser Price,1981-05-01,Compound 13-6-20,Euro per Tonne,,1981-05,5,1981
403,Fertiliser Price,1981-05-01,Compound 15-3-20,Euro per Tonne,,1981-05,5,1981
404,Fertiliser Price,1981-05-01,Compound 24-2.2-10,Euro per Tonne,,1981-05,5,1981
405,Fertiliser Price,1981-05-01,Compound 24-2.2-4.5,Euro per Tonne,,1981-05,5,1981
406,Fertiliser Price,1981-05-01,Compound 19-0-15,Euro per Tonne,,1981-05,5,1981
407,Fertiliser Price,1981-05-01,Compound 25-4-0,Euro per Tonne,,1981-05,5,1981
408,Fertiliser Price,1981-06-01,Calcium Ammonium Nitrate (27.5% N),Euro per Tonne,146.0,1981-06,6,1981
409,Fertiliser Price,1981-06-01,Urea (46% N),Euro per Tonne,187.0,1981-06,6,1981
410,Fertiliser Price,1981-06-01,Granular Superphosphate (16% P),Euro per Tonne,205.0,1981-06,6,1981
411,Fertiliser Price,1981-06-01,Muriate of Potash (50% K),Euro per Tonne,135.0,1981-06,6,1981
412,Fertiliser Price,1981-06-01,Compound 0-10-20,Euro per Tonne,162.0,1981-06,6,1981
413,Fertiliser Price,1981-06-01,Compound 0-7-30,Euro per Tonne,160.0,1981-06,6,1981
414,Fertiliser Price,1981-06-01,Compound 7-6-17,Euro per Tonne,193.0,1981-06,6,1981
415,Fertiliser Price,1981-06-01,Compound 10-10-20,Euro per Tonne,201.0,1981-06,6,1981
416,Fertiliser Price,1981-06-01,Compound 14-7-14,Euro per Tonne,190.0,1981-06,6,1981
417,Fertiliser Price,1981-06-01,Compound 18-6-12,Euro per Tonne,190.0,1981-06,6,1981
418,Fertiliser Price,1981-06-01,Compound 24-2.5-10,Euro per Tonne,184.0,1981-06,6,1981
419,Fertiliser Price,1981-06-01,Compound 27-2.5-5,Euro per Tonne,181.0,1981-06,6,1981
420,Fertiliser Price,1981-06-01,Sulphate of Potash (42% K),Euro per Tonne,,1981-06,6,1981
421,Fertiliser Price,1981-06-01,Compound 8-5-18,Euro per Tonne,,1981-06,6,1981
422,Fertiliser Price,1981-06-01,Compound 20-4-10,Euro per Tonne,,1981-06,6,1981
423,Fertiliser Price,1981-06-01,Sulphate of Ammonia (21%),Euro per Tonne,,1981-06,6,1981
424,Fertiliser Price,1981-06-01,Ammonium Sulphate Nitrate (26%),Euro per Tonne,,1981-06,6,1981
425,Fertiliser Price,1981-06-01,Compound 10-5-25,Euro per Tonne,,1981-06,6,1981
426,Fertiliser Price,1981-06-01,Compound 13-6-20,Euro per Tonne,,1981-06,6,1981
427,Fertiliser Price,1981-06-01,Compound 15-3-20,Euro per Tonne,,1981-06,6,1981
428,Fertiliser Price,1981-06-01,Compound 24-2.2-10,Euro per Tonne,,1981-06,6,1981
429,Fertiliser Price,1981-06-01,Compound 24-2.2-4.5,Euro per Tonne,,1981-06,6,1981
430,Fertiliser Price,1981-06-01,Compound 19-0-15,Euro per Tonne,,1981-06,6,1981
431,Fertiliser Price,1981-06-01,Compound 25-4-0,Euro per Tonne,,1981-06,6,1981
432,Fertiliser Price,1981-07-01,Calcium Ammonium Nitrate (27.5% N),Euro per Tonne,146.0,1981-07,7,1981
433,Fertiliser Price,1981-07-01,Urea (46% N),Euro per Tonne,187.0,1981-07,7,1981
434,Fertiliser Price,1981-07-01,Granular Superphosphate (16% P),Euro per Tonne,206.0,1981-07,7,1981
435,Fertiliser Price,1981-07-01,Muriate of Potash (50% K),Euro per Tonne,138.0,1981-07,7,1981
436,Fertiliser Price,1981-07-01,Compound 0-10-20,Euro per Tonne,163.0,1981-07,7,1981
437,Fertiliser Price,1981-07-01,Compound 0-7-30,Euro per Tonne,160.0,1981-07,7,1981
438,Fertiliser Price,1981-07-01,Compound 7-6-17,Euro per Tonne,192.0,1981-07,7,1981
439,Fertiliser Price,1981-07-01,Compound 10-10-20,Euro per Tonne,201.0,1981-07,7,1981
440,Fertiliser Price,1981-07-01,Compound 14-7-14,Euro per Tonne,190.0,1981-07,7,1981
441,Fertiliser Price,1981-07-01,Compound 18-6-12,Euro per Tonne,189.0,1981-07,7,1981
442,Fertiliser Price,1981-07-01,Compound 24-2.5-10,Euro per Tonne,185.0,1981-07,7,1981
443,Fertiliser Price,1981-07-01,Compound 27-2.5-5,Euro per Tonne,182.0,1981-07,7,1981
444,Fertiliser Price,1981-07-01,Sulphate of Potash (42% K),Euro per Tonne,,1981-07,7,1981
445,Fertiliser Price,1981-07-01,Compound 8-5-18,Euro per Tonne,,1981-07,7,1981
446,Fertiliser Price,1981-07-01,Compound 20-4-10,Euro per Tonne,,1981-07,7,1981
447,Fertiliser Price,1981-07-01,Sulphate of Ammonia (21%),Euro per Tonne,,1981-07,7,1981
448,Fertiliser Price,1981-07-01,Ammonium Sulphate Nitrate (26%),Euro per Tonne,,1981-07,7,1981
449,Fertiliser Price,1981-07-01,Compound 10-5-25,Euro per Tonne,,1981-07,7,1981
450,Fertiliser Price,1981-07-01,Compound 13-6-20,Euro per Tonne,,1981-07,7,1981
451,Fertiliser Price,1981-07-01,Compound 15-3-20,Euro per Tonne,,1981-07,7,1981
452,Fertiliser Price,1981-07-01,Compound 24-2.2-10,Euro per Tonne,,1981-07,7,1981
453,Fertiliser Price,1981-07-01,Compound 24-2.2-4.5,Euro per Tonne,,1981-07,7,1981
454,Fertiliser Price,1981-07-01,Compound 19-0-15,Euro per Tonne,,1981-07,7,1981
455,Fertiliser Price,1981-07-01,Compound 25-4-0,Euro per Tonne,,1981-07,7,1981
456,Fertiliser Price,1981-08-01,Calcium Ammonium Nitrate (27.5% N),Euro per Tonne,147.0,1981-08,8,1981
457,Fertiliser Price,1981-08-01,Urea (46% N),Euro per Tonne,188.0,1981-08,8,1981
458,Fertiliser Price,1981-08-01,Granular Superphosphate (16% P),Euro per Tonne,207.0,1981-08,8,1981
459,Fertiliser Price,1981-08-01,Muriate of Potash (50% K),Euro per Tonne,139.0,1981-08,8,1981
460,Fertiliser Price,1981-08-01,Compound 0-10-20,Euro per Tonne,166.0,1981-08,8,1981
461,Fertiliser Price,1981-08-01,Compound 0-7-30,Euro per Tonne,163.0,1981-08,8,1981
462,Fertiliser Price,1981-08-01,Compound 7-6-17,Euro per Tonne,194.0,1981-08,8,1981
463,Fertiliser Price,1981-08-01,Compound 10-10-20,Euro per Tonne,202.0,1981-08,8,1981
464,Fertiliser Price,1981-08-01,Compound 14-7-14,Euro per Tonne,192.0,1981-08,8,1981
465,Fertiliser Price,1981-08-01,Compound 18-6-12,Euro per Tonne,192.0,1981-08,8,1981
466,Fertiliser Price,1981-08-01,Compound 24-2.5-10,Euro per Tonne,187.0,1981-08,8,1981
467,Fertiliser Price,1981-08-01,Compound 27-2.5-5,Euro per Tonne,184.0,1981-08,8,1981
468,Fertiliser Price,1981-08-01,Sulphate of Potash (42% K),Euro per Tonne,,1981-08,8,1981
469,Fertiliser Price,1981-08-01,Compound 8-5-18,Euro per Tonne,,1981-08,8,1981
470,Fertiliser Price,1981-08-01,Compound 20-4-10,Euro per Tonne,,1981-08,8,1981
471,Fertiliser Price,1981-08-01,Sulphate of Ammonia (21%),Euro per Tonne,,1981-08,8,1981
472,Fertiliser Price,1981-08-01,Ammonium Sulphate Nitrate (26%),Euro per Tonne,,1981-08,8,1981
473,Fertiliser Price,1981-08-01,Compound 10-5-25,Euro per Tonne,,1981-08,8,1981
474,Fertiliser Price,1981-08-01,Compound 13-6-20,Euro per Tonne,,1981-08,8,1981
475,Fertiliser Price,1981-08-01,Compound 15-3-20,Euro per Tonne,,1981-08,8,1981
476,Fertiliser Price,1981-08-01,Compound 24-2.2-10,Euro per Tonne,,1981-08,8,1981
477,Fertiliser Price,1981-08-01,Compound 24-2.2-4.5,Euro per Tonne,,1981-08,8,1981
478,Fertiliser Price,1981-08-01,Compound 19-0-15,Euro per Tonne,,1981-08,8,1981
479,Fertiliser Price,1981-08-01,Compound 25-4-0,Euro per Tonne,,1981-08,8,1981
480,Fertiliser Price,1981-09-01,Calcium Ammonium Nitrate (27.5% N),Euro per Tonne,147.0,1981-09,9,1981
481,Fertiliser Price,1981-09-01,Urea (46% N),Euro per Tonne,188.0,1981-09,9,1981
482,Fertiliser Price,1981-09-01,Granular Superphosphate (16% P),Euro per Tonne,214.0,1981-09,9,1981
483,Fertiliser Price,1981-09-01,Muriate of Potash (50% K),Euro per Tonne,145.0,1981-09,9,1981
484,Fertiliser Price,1981-09-01,Compound 0-10-20,Euro per Tonne,168.0,1981-09,9,1981
485,Fertiliser Price,1981-09-01,Compound 0-7-30,Euro per Tonne,166.0,1981-09,9,1981
486,Fertiliser Price,1981-09-01,Compound 7-6-17,Euro per Tonne,197.0,1981-09,9,1981
487,Fertiliser Price,1981-09-01,Compound 10-10-20,Euro per Tonne,205.0,1981-09,9,1981
488,Fertiliser Price,1981-09-01,Compound 14-7-14,Euro per Tonne,195.0,1981-09,9,1981
489,Fertiliser Price,1981-09-01,Compound 18-6-12,Euro per Tonne,194.0,1981-09,9,1981
490,Fertiliser Price,1981-09-01,Compound 24-2.5-10,Euro per Tonne,189.0,1981-09,9,1981
491,Fertiliser Price,1981-09-01,Compound 27-2.5-5,Euro per Tonne,186.0,1981-09,9,1981
492,Fertiliser Price,1981-09-01,Sulphate of Potash (42% K),Euro per Tonne,,1981-09,9,1981
493,Fertiliser Price,1981-09-01,Compound 8-5-18,Euro per Tonne,,1981-09,9,1981
494,Fertiliser Price,1981-09-01,Compound 20-4-10,Euro per Tonne,,1981-09,9,1981
495,Fertiliser Price,1981-09-01,Sulphate of Ammonia (21%),Euro per Tonne,,1981-09,9,1981
496,Fertiliser Price,1981-09-01,Ammonium Sulphate Nitrate (26%),Euro per Tonne,,1981-09,9,1981
497,Fertiliser Price,1981-09-01,Compound 10-5-25,Euro per Tonne,,1981-09,9,1981
498,Fertiliser Price,1981-09-01,Compound 13-6-20,Euro per Tonne,,1981-09,9,1981
499,Fertiliser Price,1981-09-01,Compound 15-3-20,Euro per Tonne,,1981-09,9,1981
500,Fertiliser Price,1981-09-01,Compound 24-2.2-10,Euro per Tonne,,1981-09,9,1981
501,Fertiliser Price,1981-09-01,Compound 24-2.2-4.5,Euro per Tonne,,1981-09,9,1981
502,Fertiliser Price,1981-09-01,Compound 19-0-15,Euro per Tonne,,1981-09,9,1981
503,Fertiliser Price,1981-09-01,Compound 25-4-0,Euro per Tonne,,1981-09,9,1981
504,Fertiliser Price,1981-10-01,Calcium Ammonium Nitrate (27.5% N),Euro per Tonne,147.0,1981-10,10,1981
505,Fertiliser Price,1981-10-01,Urea (46% N),Euro per Tonne,188.0,1981-10,10,1981
506,Fertiliser Price,1981-10-01,Granular Superphosphate (16% P),Euro per Tonne,216.0,1981-10,10,1981
507,Fertiliser Price,1981-10-01,Muriate of Potash (50% K),Euro per Tonne,145.0,1981-10,10,1981
508,Fertiliser Price,1981-10-01,Compound 0-10-20,Euro per Tonne,168.0,1981-10,10,1981
509,Fertiliser Price,1981-10-01,Compound 0-7-30,Euro per Tonne,165.0,1981-10,10,1981
510,Fertiliser Price,1981-10-01,Compound 7-6-17,Euro per Tonne,199.0,1981-10,10,1981
511,Fertiliser Price,1981-10-01,Compound 10-10-20,Euro per Tonne,205.0,1981-10,10,1981
512,Fertiliser Price,1981-10-01,Compound 14-7-14,Euro per Tonne,194.0,1981-10,10,1981
513,Fertiliser Price,1981-10-01,Compound 18-6-12,Euro per Tonne,194.0,1981-10,10,1981
514,Fertiliser Price,1981-10-01,Compound 24-2.5-10,Euro per Tonne,190.0,1981-10,10,1981
515,Fertiliser Price,1981-10-01,Compound 27-2.5-5,Euro per Tonne,187.0,1981-10,10,1981
516,Fertiliser Price,1981-10-01,Sulphate of Potash (42% K),Euro per Tonne,,1981-10,10,1981
517,Fertiliser Price,1981-10-01,Compound 8-5-18,Euro per Tonne,,1981-10,10,1981
518,Fertiliser Price,1981-10-01,Compound 20-4-10,Euro per Tonne,,1981-10,10,1981
519,Fertiliser Price,1981-10-01,Sulphate of Ammonia (21%),Euro per Tonne,,1981-10,10,1981
520,Fertiliser Price,1981-10-01,Ammonium Sulphate Nitrate (26%),Euro per Tonne,,1981-10,10,1981
521,Fertiliser Price,1981-10-01,Compound 10-5-25,Euro per Tonne,,1981-10,10,1981
522,Fertiliser Price,1981-10-01,Compound 13-6-20,Euro per Tonne,,1981-10,10,1981
523,Fertiliser Price,1981-10-01,Compound 15-3-20,Euro per Tonne,,1981-10,10,1981
524,Fertiliser Price,1981-10-01,Compound 24-2.2-10,Euro per Tonne,,1981-10,10,1981
