,date,fertiliser_type,fertiliser_price,month_year,month,year,phosphate_price,urea_price,milk_price,gas_price,potassium_price,consumer_price_index
11979,2021-08-01,Muriate of Potash (50% K),419.0,2021-08,8,2021,116.28,379.63,0.404,3.44,187.74,0.766003851885275
11980,2021-08-01,Compound 0-10-20,428.0,2021-08,8,2021,116.28,379.63,0.404,3.44,187.74,0.766003851885275
11981,2021-08-01,Compound 0-7-30,429.0,2021-08,8,2021,116.28,379.63,0.404,3.44,187.74,0.766003851885275
11982,2021-08-01,Compound 7-6-17,516.0,2021-08,8,2021,116.28,379.63,0.404,3.44,187.74,0.766003851885275
11983,2021-08-01,Compound 10-10-20,466.0,2021-08,8,2021,116.28,379.63,0.404,3.44,187.74,0.766003851885275
11984,2021-08-01,Compound 14-7-14,432.0,2021-08,8,2021,116.28,379.63,0.404,3.44,187.74,0.766003851885275
11985,2021-08-01,Compound 18-6-12,423.0,2021-08,8,2021,116.28,379.63,0.404,3.44,187.74,0.766003851885275
11986,2021-08-01,Compound 24-2.5-10,422.0,2021-08,8,2021,116.28,379.63,0.404,3.44,187.74,0.766003851885275
11987,2021-08-01,Compound 27-2.5-5,414.0,2021-08,8,2021,116.28,379.63,0.404,3.44,187.74,0.766003851885275
11989,2021-08-01,Compound 8-5-18,418.0,2021-08,8,2021,116.28,379.63,0.404,3.44,187.74,0.766003851885275
11990,2021-08-01,Compound 20-4-10,405.0,2021-08,8,2021,116.28,379.63,0.404,3.44,187.74,0.766003851885275
11991,2021-08-01,Sulphate of Ammonia (21%),350.0,2021-08,8,2021,116.28,379.63,0.404,3.44,187.74,0.766003851885275
11993,2021-08-01,Compound 10-5-25,426.0,2021-08,8,2021,116.28,379.63,0.404,3.44,187.74,0.766003851885275
11994,2021-08-01,Compound 13-6-20,416.0,2021-08,8,2021,116.28,379.63,0.404,3.44,187.74,0.766003851885275
11995,2021-08-01,Compound 15-3-20,410.0,2021-08,8,2021,116.28,379.63,0.404,3.44,187.74,0.766003851885275
11997,2021-08-01,Compound 24-2.2-4.5,382.0,2021-08,8,2021,116.28,379.63,0.404,3.44,187.74,0.766003851885275
11998,2021-08-01,Compound 19-0-15,379.0,2021-08,8,2021,116.28,379.63,0.404,3.44,187.74,0.766003851885275
11999,2021-08-01,Compound 25-4-0,408.0,2021-08,8,2021,116.28,379.63,0.404,3.44,187.74,0.766003851885275
12000,2021-09-01,Calcium Ammonium Nitrate (27.5% N),324.0,2021-09,9,2021,125.47,356.21,0.437,4.35,188.0,0.854290875526034
12001,2021-09-01,Urea (46% N),435.0,2021-09,9,2021,125.47,356.21,0.437,4.35,188.0,0.854290875526034
12003,2021-09-01,Muriate of Potash (50% K),440.0,2021-09,9,2021,125.47,356.21,0.437,4.35,188.0,0.854290875526034
12004,2021-09-01,Compound 0-10-20,446.0,2021-09,9,2021,125.47,356.21,0.437,4.35,188.0,0.854290875526034
12005,2021-09-01,Compound 0-7-30,445.0,2021-09,9,2021,125.47,356.21,0.437,4.35,188.0,0.854290875526034
12006,2021-09-01,Compound 7-6-17,540.0,2021-09,9,2021,125.47,356.21,0.437,4.35,188.0,0.854290875526034
12007,2021-09-01,Compound 10-10-20,488.0,2021-09,9,2021,125.47,356.21,0.437,4.35,188.0,0.854290875526034
12008,2021-09-01,Compound 14-7-14,475.0,2021-09,9,2021,125.47,356.21,0.437,4.35,188.0,0.854290875526034
12009,2021-09-01,Compound 18-6-12,441.0,2021-09,9,2021,125.47,356.21,0.437,4.35,188.0,0.854290875526034
12010,2021-09-01,Compound 24-2.5-10,435.0,2021-09,9,2021,125.47,356.21,0.437,4.35,188.0,0.854290875526034
12011,2021-09-01,Compound 27-2.5-5,426.0,2021-09,9,2021,125.47,356.21,0.437,4.35,188.0,0.854290875526034
12013,2021-09-01,Compound 8-5-18,384.8356687898089,2021-09,9,2021,125.47,356.21,0.437,4.35,188.0,0.854290875526034
12014,2021-09-01,Compound 20-4-10,420.0,2021-09,9,2021,125.47,356.21,0.437,4.35,188.0,0.854290875526034
12015,2021-09-01,Sulphate of Ammonia (21%),384.8356687898089,2021-09,9,2021,125.47,356.21,0.437,4.35,188.0,0.854290875526034
12017,2021-09-01,Compound 10-5-25,465.0,2021-09,9,2021,125.47,356.21,0.437,4.35,188.0,0.854290875526034
12018,2021-09-01,Compound 13-6-20,467.0,2021-09,9,2021,125.47,356.21,0.437,4.35,188.0,0.854290875526034
12019,2021-09-01,Compound 15-3-20,384.8356687898089,2021-09,9,2021,125.47,356.21,0.437,4.35,188.0,0.854290875526034
12021,2021-09-01,Compound 24-2.2-4.5,394.0,2021-09,9,2021,125.47,356.21,0.437,4.35,188.0,0.854290875526034
12022,2021-09-01,Compound 19-0-15,404.0,2021-09,9,2021,125.47,356.21,0.437,4.35,188.0,0.854290875526034
12023,2021-09-01,Compound 25-4-0,384.8356687898089,2021-09,9,2021,125.47,356.21,0.437,4.35,188.0,0.854290875526034
12024,2021-10-01,Calcium Ammonium Nitrate (27.5% N),384.0,2021-10,10,2021,127.12,599.0,0.479,4.72,190.47,1.02784665614908
12025,2021-10-01,Urea (46% N),532.0,2021-10,10,2021,127.12,599.0,0.479,4.72,190.47,1.02784665614908
12027,2021-10-01,Muriate of Potash (50% K),508.0,2021-10,10,2021,127.12,599.0,0.479,4.72,190.47,1.02784665614908
12028,2021-10-01,Compound 0-10-20,500.0,2021-10,10,2021,127.12,599.0,0.479,4.72,190.47,1.02784665614908
12029,2021-10-01,Compound 0-7-30,495.0,2021-10,10,2021,127.12,599.0,0.479,4.72,190.47,1.02784665614908
12030,2021-10-01,Compound 7-6-17,596.0,2021-10,10,2021,127.12,599.0,0.479,4.72,190.47,1.02784665614908
12031,2021-10-01,Compound 10-10-20,536.0,2021-10,10,2021,127.12,599.0,0.479,4.72,190.47,1.02784665614908
12032,2021-10-01,Compound 14-7-14,633.0,2021-10,10,2021,127.12,599.0,0.479,4.72,190.47,1.02784665614908
12033,2021-10-01,Compound 18-6-12,499.0,2021-10,10,2021,127.12,599.0,0.479,4.72,190.47,1.02784665614908
12034,2021-10-01,Compound 24-2.5-10,488.0,2021-10,10,2021,127.12,599.0,0.479,4.72,190.47,1.02784665614908
12035,2021-10-01,Compound 27-2.5-5,479.0,2021-10,10,2021,127.12,599.0,0.479,4.72,190.47,1.02784665614908
12037,2021-10-01,Compound 8-5-18,384.8356687898089,2021-10,10,2021,127.12,599.0,0.479,4.72,190.47,1.02784665614908
12038,2021-10-01,Compound 20-4-10,520.0,2021-10,10,2021,127.12,599.0,0.479,4.72,190.47,1.02784665614908
12039,2021-10-01,Sulphate of Ammonia (21%),384.8356687898089,2021-10,10,2021,127.12,599.0,0.479,4.72,190.47,1.02784665614908
12041,2021-10-01,Compound 10-5-25,593.0,2021-10,10,2021,127.12,599.0,0.479,4.72,190.47,1.02784665614908
12042,2021-10-01,Compound 13-6-20,663.0,2021-10,10,2021,127.12,599.0,0.479,4.72,190.47,1.02784665614908
12043,2021-10-01,Compound 15-3-20,384.8356687898089,2021-10,10,2021,127.12,599.0,0.479,4.72,190.47,1.02784665614908
12045,2021-10-01,Compound 24-2.2-4.5,423.0,2021-10,10,2021,127.12,599.0,0.479,4.72,190.47,1.02784665614908
12046,2021-10-01,Compound 19-0-15,501.0,2021-10,10,2021,127.12,599.0,0.479,4.72,190.47,1.02784665614908
12047,2021-10-01,Compound 25-4-0,384.8356687898089,2021-10,10,2021,127.12,599.0,0.479,4.72,190.47,1.02784665614908
12048,2021-11-01,Calcium Ammonium Nitrate (27.5% N),395.0,2021-11,11,2021,133.99,787.96,0.501,4.39,193.38,1.19197879574169
12049,2021-11-01,Urea (46% N),555.0,2021-11,11,2021,133.99,787.96,0.501,4.39,193.38,1.19197879574169
12051,2021-11-01,Muriate of Potash (50% K),509.0,2021-11,11,2021,133.99,787.96,0.501,4.39,193.38,1.19197879574169
12052,2021-11-01,Compound 0-10-20,519.0,2021-11,11,2021,133.99,787.96,0.501,4.39,193.38,1.19197879574169
12053,2021-11-01,Compound 0-7-30,512.0,2021-11,11,2021,133.99,787.96,0.501,4.39,193.38,1.19197879574169
12054,2021-11-01,Compound 7-6-17,617.0,2021-11,11,2021,133.99,787.96,0.501,4.39,193.38,1.19197879574169
12055,2021-11-01,Compound 10-10-20,544.0,2021-11,11,2021,133.99,787.96,0.501,4.39,193.38,1.19197879574169
12056,2021-11-01,Compound 14-7-14,653.0,2021-11,11,2021,133.99,787.96,0.501,4.39,193.38,1.19197879574169
12057,2021-11-01,Compound 18-6-12,505.0,2021-11,11,2021,133.99,787.96,0.501,4.39,193.38,1.19197879574169
12058,2021-11-01,Compound 24-2.5-10,499.0,2021-11,11,2021,133.99,787.96,0.501,4.39,193.38,1.19197879574169
12059,2021-11-01,Compound 27-2.5-5,491.0,2021-11,11,2021,133.99,787.96,0.501,4.39,193.38,1.19197879574169
12061,2021-11-01,Compound 8-5-18,384.8356687898089,2021-11,11,2021,133.99,787.96,0.501,4.39,193.38,1.19197879574169
12062,2021-11-01,Compound 20-4-10,545.0,2021-11,11,2021,133.99,787.96,0.501,4.39,193.38,1.19197879574169
12063,2021-11-01,Sulphate of Ammonia (21%),384.8356687898089,2021-11,11,2021,133.99,787.96,0.501,4.39,193.38,1.19197879574169
12065,2021-11-01,Compound 10-5-25,615.0,2021-11,11,2021,133.99,787.96,0.501,4.39,193.38,1.19197879574169
12066,2021-11-01,Compound 13-6-20,695.0,2021-11,11,2021,133.99,787.96,0.501,4.39,193.38,1.19197879574169
12067,2021-11-01,Compound 15-3-20,384.8356687898089,2021-11,11,2021,133.99,787.96,0.501,4.39,193.38,1.19197879574169
12069,2021-11-01,Compound 24-2.2-4.5,440.0,2021-11,11,2021,133.99,787.96,0.501,4.39,193.38,1.19197879574169
12070,2021-11-01,Compound 19-0-15,529.0,2021-11,11,2021,133.99,787.96,0.501,4.39,193.38,1.19197879574169
12071,2021-11-01,Compound 25-4-0,384.8356687898089,2021-11,11,2021,133.99,787.96,0.501,4.39,193.38,1.19197879574169
12072,2021-12-01,Calcium Ammonium Nitrate (27.5% N),499.0,2021-12,12,2021,156.38,787.76,0.499,3.3,195.61,1.14300005475285
12073,2021-12-01,Urea (46% N),692.0,2021-12,12,2021,156.38,787.76,0.499,3.3,195.61,1.14300005475285
12075,2021-12-01,Muriate of Potash (50% K),578.0,2021-12,12,2021,156.38,787.76,0.499,3.3,195.61,1.14300005475285
12076,2021-12-01,Compound 0-10-20,562.0,2021-12,12,2021,156.38,787.76,0.499,3.3,195.61,1.14300005475285
12077,2021-12-01,Compound 0-7-30,566.0,2021-12,12,2021,156.38,787.76,0.499,3.3,195.61,1.14300005475285
12078,2021-12-01,Compound 7-6-17,687.0,2021-12,12,2021,156.38,787.76,0.499,3.3,195.61,1.14300005475285
12079,2021-12-01,Compound 10-10-20,594.0,2021-12,12,2021,156.38,787.76,0.499,3.3,195.61,1.14300005475285
12080,2021-12-01,Compound 14-7-14,717.0,2021-12,12,2021,156.38,787.76,0.499,3.3,195.61,1.14300005475285
12081,2021-12-01,Compound 18-6-12,593.0,2021-12,12,2021,156.38,787.76,0.499,3.3,195.61,1.14300005475285
12082,2021-12-01,Compound 24-2.5-10,598.0,2021-12,12,2021,156.38,787.76,0.499,3.3,195.61,1.14300005475285
12083,2021-12-01,Compound 27-2.5-5,617.0,2021-12,12,2021,156.38,787.76,0.499,3.3,195.61,1.14300005475285
12085,2021-12-01,Compound 8-5-18,384.8356687898089,2021-12,12,2021,156.38,787.76,0.499,3.3,195.61,1.14300005475285
12086,2021-12-01,Compound 20-4-10,672.0,2021-12,12,2021,156.38,787.76,0.499,3.3,195.61,1.14300005475285
12087,2021-12-01,Sulphate of Ammonia (21%),384.8356687898089,2021-12,12,2021,156.38,787.76,0.499,3.3,195.61,1.14300005475285
12089,2021-12-01,Compound 10-5-25,777.0,2021-12,12,2021,156.38,787.76,0.499,3.3,195.61,1.14300005475285
12090,2021-12-01,Compound 13-6-20,769.0,2021-12,12,2021,156.38,787.76,0.499,3.3,195.61,1.14300005475285
12091,2021-12-01,Compound 15-3-20,384.8356687898089,2021-12,12,2021,156.38,787.76,0.499,3.3,195.61,1.14300005475285
12093,2021-12-01,Compound 24-2.2-4.5,492.0,2021-12,12,2021,156.38,787.76,0.499,3.3,195.61,1.14300005475285
12094,2021-12-01,Compound 19-0-15,599.0,2021-12,12,2021,156.38,787.76,0.499,3.3,195.61,1.14300005475285
12095,2021-12-01,Compound 25-4-0,384.8356687898089,2021-12,12,2021,156.38,787.76,0.499,3.3,195.61,1.14300005475285
12096,2022-01-01,Calcium Ammonium Nitrate (27.5% N),637.0,2022-01,1,2022,153.08,748.38,0.474,3.83,195.41,1.14970395825783
12097,2022-01-01,Urea (46% N),860.0,2022-01,1,2022,153.08,748.38,0.474,3.83,195.41,1.14970395825783
12099,2022-01-01,Muriate of Potash (50% K),668.0,2022-01,1,2022,153.08,748.38,0.474,3.83,195.41,1.14970395825783
12100,2022-01-01,Compound 0-10-20,654.0,2022-01,1,2022,153.08,748.38,0.474,3.83,195.41,1.14970395825783
12101,2022-01-01,Compound 0-7-30,666.0,2022-01,1,2022,153.08,748.38,0.474,3.83,195.41,1.14970395825783
12102,2022-01-01,Compound 7-6-17,730.0,2022-01,1,2022,153.08,748.38,0.474,3.83,195.41,1.14970395825783
12103,2022-01-01,Compound 10-10-20,736.0,2022-01,1,2022,153.08,748.38,0.474,3.83,195.41,1.14970395825783
12104,2022-01-01,Compound 14-7-14,777.0,2022-01,1,2022,153.08,748.38,0.474,3.83,195.41,1.14970395825783
12105,2022-01-01,Compound 18-6-12,707.0,2022-01,1,2022,153.08,748.38,0.474,3.83,195.41,1.14970395825783
12106,2022-01-01,Compound 24-2.5-10,761.0,2022-01,1,2022,153.08,748.38,0.474,3.83,195.41,1.14970395825783
12107,2022-01-01,Compound 27-2.5-5,753.0,2022-01,1,2022,153.08,748.38,0.474,3.83,195.41,1.14970395825783
12109,2022-01-01,Compound 8-5-18,706.0,2022-01,1,2022,153.08,748.38,0.474,3.83,195.41,1.14970395825783
12110,2022-01-01,Compound 20-4-10,738.0,2022-01,1,2022,153.08,748.38,0.474,3.83,195.41,1.14970395825783
12111,2022-01-01,Sulphate of Ammonia (21%),384.8356687898089,2022-01,1,2022,153.08,748.38,0.474,3.83,195.41,1.14970395825783
12113,2022-01-01,Compound 10-5-25,778.0,2022-01,1,2022,153.08,748.38,0.474,3.83,195.41,1.14970395825783
12114,2022-01-01,Compound 13-6-20,771.0,2022-01,1,2022,153.08,748.38,0.474,3.83,195.41,1.14970395825783
12115,2022-01-01,Compound 15-3-20,764.0,2022-01,1,2022,153.08,748.38,0.474,3.83,195.41,1.14970395825783
12117,2022-01-01,Compound 24-2.2-4.5,691.0,2022-01,1,2022,153.08,748.38,0.474,3.83,195.41,1.14970395825783
12118,2022-01-01,Compound 19-0-15,685.0,2022-01,1,2022,153.08,748.38,0.474,3.83,195.41,1.14970395825783
12119,2022-01-01,Compound 25-4-0,755.0,2022-01,1,2022,153.08,748.38,0.474,3.83,195.41,1.14970395825783
12120,2022-02-01,Calcium Ammonium Nitrate (27.5% N),697.0,2022-02,2,2022,152.1,656.15,0.49,4.11,345.41,1.20731321256669
12121,2022-02-01,Urea (46% N),939.0,2022-02,2,2022,152.1,656.15,0.49,4.11,345.41,1.20731321256669
12123,2022-02-01,Muriate of Potash (50% K),738.0,2022-02,2,2022,152.1,656.15,0.49,4.11,345.41,1.20731321256669
12124,2022-02-01,Compound 0-10-20,724.0,2022-02,2,2022,152.1,656.15,0.49,4.11,345.41,1.20731321256669
12125,2022-02-01,Compound 0-7-30,743.0,2022-02,2,2022,152.1,656.15,0.49,4.11,345.41,1.20731321256669
12126,2022-02-01,Compound 7-6-17,817.0,2022-02,2,2022,152.1,656.15,0.49,4.11,345.41,1.20731321256669
12127,2022-02-01,Compound 10-10-20,782.0,2022-02,2,2022,152.1,656.15,0.49,4.11,345.41,1.20731321256669
12128,2022-02-01,Compound 14-7-14,785.0,2022-02,2,2022,152.1,656.15,0.49,4.11,345.41,1.20731321256669
12129,2022-02-01,Compound 18-6-12,758.0,2022-02,2,2022,152.1,656.15,0.49,4.11,345.41,1.20731321256669
12130,2022-02-01,Compound 24-2.5-10,814.0,2022-02,2,2022,152.1,656.15,0.49,4.11,345.41,1.20731321256669
12131,2022-02-01,Compound 27-2.5-5,807.0,2022-02,2,2022,152.1,656.15,0.49,4.11,345.41,1.20731321256669
12133,2022-02-01,Compound 8-5-18,776.0,2022-02,2,2022,152.1,656.15,0.49,4.11,345.41,1.20731321256669
12134,2022-02-01,Compound 20-4-10,742.0,2022-02,2,2022,152.1,656.15,0.49,4.11,345.41,1.20731321256669
12135,2022-02-01,Sulphate of Ammonia (21%),384.8356687898089,2022-02,2,2022,152.1,656.15,0.49,4.11,345.41,1.20731321256669
